D_WEEK_SEQ1,"ROUND(SUN_SALES1/SUN_SALES2,2)","ROUND(MON_SALES1/MON_SALES2,2)","ROUND(TUE_SALES1/TUE_SALES2,2)","ROUND(WED_SALES1/WED_SALES2,2)","ROUND(THU_SALES1/THU_SALES2,2)","ROUND(FRI_SALES1/FRI_SALES2,2)","ROUND(SAT_SALES1/SAT_SALES2,2)"
5236,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5236,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5236,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5236,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5236,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5236,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5236,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5236,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5236,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5236,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5236,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5236,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5236,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5236,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5236,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5236,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5236,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5236,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5236,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5237,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5237,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5237,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5237,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5237,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5237,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5237,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5237,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5237,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5237,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5237,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5237,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5237,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5237,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5237,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5237,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5237,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5237,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5237,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5237,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5237,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5237,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5237,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5237,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5237,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5237,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5237,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5237,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5237,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5237,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5237,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5237,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5237,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5237,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5237,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5237,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5237,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5237,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5237,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5237,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5237,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5237,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5237,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5237,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5237,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5237,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5237,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5237,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5237,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5238,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5238,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5238,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5238,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5238,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5238,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5238,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5238,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5238,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5238,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5238,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5238,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5238,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5238,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5238,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5238,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5238,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5238,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5238,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5238,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5238,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5238,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5238,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5238,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5238,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5238,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5238,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5238,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5238,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5238,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5238,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5238,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5238,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5238,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5238,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5238,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5238,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5238,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5238,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5238,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5238,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5238,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5238,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5238,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5238,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5238,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5238,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5238,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5238,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5239,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5239,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5239,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5239,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5239,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5239,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5239,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5239,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5239,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5239,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5239,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5239,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5239,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5239,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5239,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5239,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5239,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5239,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5239,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5239,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5239,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5239,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5239,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5239,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5239,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5239,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5239,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5239,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5239,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5239,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5239,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5239,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5239,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5239,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5239,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5239,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5239,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5239,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5239,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5239,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5239,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5239,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5239,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5239,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5239,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5239,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5239,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5239,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5239,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5240,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5240,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5240,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5240,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5240,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5240,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5240,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5240,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5240,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5240,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5240,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5240,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5240,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5240,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5240,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5240,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5240,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5240,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5240,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5240,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5240,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5240,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5240,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5240,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5240,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5240,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5240,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5240,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5240,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5240,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5240,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5240,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5240,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5240,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5240,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5240,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5240,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5240,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5240,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5240,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5240,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5240,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5240,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5240,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5240,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5240,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5240,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5240,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5240,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5241,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5241,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5241,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5241,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5241,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5241,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5241,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5241,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5241,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5241,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5241,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5241,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5241,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5241,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5241,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5241,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5241,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5241,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5241,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5241,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5241,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5241,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5241,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5241,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5241,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5241,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5241,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5241,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5241,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5241,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5241,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5241,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5241,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5241,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5241,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5241,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5241,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5241,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5241,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5241,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5241,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5241,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5241,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5241,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5241,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5241,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5241,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5241,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5241,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5242,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5242,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5242,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5242,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5242,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5242,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5242,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5242,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5242,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5242,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5242,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5242,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5242,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5242,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5242,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5242,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5242,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5242,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5242,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5242,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5242,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5242,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5242,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5242,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5242,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5242,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5242,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5242,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5242,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5242,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5242,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5242,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5242,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5242,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5242,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5242,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5242,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5242,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5242,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5242,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5242,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5242,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5242,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5242,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5242,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5242,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5242,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5242,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5242,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5243,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5243,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5243,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5243,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5243,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5243,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5243,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5243,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5243,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5243,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5243,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5243,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5243,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5243,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5243,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5243,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5243,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5243,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5243,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5243,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5243,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5243,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5243,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5243,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5243,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5243,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5243,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5243,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5243,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5243,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5243,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5243,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5243,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5243,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5243,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5243,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5243,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5243,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5243,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5243,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5243,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5243,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5243,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5243,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5243,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5243,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5243,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5243,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5243,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5244,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5244,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5244,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5244,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5244,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5244,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5244,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5244,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5244,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5244,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5244,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5244,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5244,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5244,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5244,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5244,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5244,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5244,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5244,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5244,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5244,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5244,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5244,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5244,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5244,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5244,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5244,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5244,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5244,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5244,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5244,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5244,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5244,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5244,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5244,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5244,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5244,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5244,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5244,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5244,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5244,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5244,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5244,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5244,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5244,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5244,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5244,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5244,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5244,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5245,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5245,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5245,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5245,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5245,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5245,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5245,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5245,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5245,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5245,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5245,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5245,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5245,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5245,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5245,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5245,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5245,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5245,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5245,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5245,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5245,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5245,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5245,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5245,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5245,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5245,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5245,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5245,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5245,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5245,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5245,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5245,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5245,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5245,1.00,1.00,1.00,1.00,1.00,1.00,1.00
